# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "3" "-t" "gene" "-g" "ID" "-a" "../Reference_Data/PlasmoDB-41_Pfalciparum3D7.gff" "-o" "vehicle_drug_feature_counts.txt" "-p" "vehicle_rep1.bam" "vehicle_rep2.bam" "drug_rep1.bam" "drug_rep2.bam" 
Geneid	Chr	Start	End	Strand	Length	vehicle_rep1.bam	vehicle_rep2.bam	drug_rep1.bam	drug_rep2.bam
PF3D7_1029000	Pf3D7_10_v3	1187503	1189589	-	2087	4	7	6	7
PF3D7_1344600	Pf3D7_13_v3	1789425	1790672	+	1248	86	85	93	96
PF3D7_0931300	Pf3D7_09_v3	1261027	1261944	+	918	3	6	70	100
PF3D7_1146200	Pf3D7_11_v3	1826203	1826792	-	590	19	19	38	31
PF3D7_0721100	Pf3D7_07_v3	916434	917168	+	735	1987	2070	1069	1106
PF3D7_0725000	Pf3D7_07_v3	1058933	1062976	-	4044	450	488	310	295
PF3D7_0820900	Pf3D7_08_v3	939583	944645	-	5063	85	78	84	91
PF3D7_1410400	Pf3D7_14_v3	420442	422790	+	2349	884	920	560	534
PF3D7_1337500	Pf3D7_13_v3	1509589	1519593	-	10005	141	94	165	186
PF3D7_0814900	Pf3D7_08_v3	708228	708824	+	597	997	1075	672	731
PF3D7_1250900	Pf3D7_12_v3	2083353	2084318	-	966	9	8	6	9
PF3D7_1455800	Pf3D7_14_v3	2285113	2290227	+	5115	17	51	11	12
PF3D7_1137400	Pf3D7_11_v3	1470600	1471877	-	1278	131	168	174	166
PF3D7_0912100	Pf3D7_09_v3	546800	548101	-	1302	47	29	48	59
PF3D7_1350500	Pf3D7_13_v3	2015367	2018801	-	3435	205	225	458	508
PF3D7_1417800	Pf3D7_14_v3	753389	756440	+	3052	699	475	669	726
PF3D7_1326600	Pf3D7_13_v3	1107875	1122540	+	14666	152	77	111	147
PF3D7_1232800	Pf3D7_12_v3	1350645	1351283	-	639	21	19	17	22
PF3D7_1110200	Pf3D7_11_v3	405495	409717	+	4223	794	811	744	787
PF3D7_0704300	Pf3D7_07_v3	197691	203249	+	5559	413	293	303	353
PF3D7_1238800	Pf3D7_12_v3	1610363	1612741	+	2379	747	536	519	671
PF3D7_1017800	Pf3D7_10_v3	711016	714658	-	3643	68	69	42	46
PF3D7_0710200	Pf3D7_07_v3	463105	471837	+	8733	343	303	455	384
PF3D7_0809800	Pf3D7_08_v3	502338	506698	-	4361	11	8	9	6
PF3D7_0726000	Pf3D7_07_v3	1086570	1090357	+	3788	340	118	614	413
PF3D7_1142300	Pf3D7_11_v3	1695507	1701258	+	5752	155	117	195	262
malmito_rna_27	Pf_M76611	4085	4138	-	54	0	0	0	0
PF3D7_1139200	Pf3D7_11_v3	1554154	1555505	-	1352	49	39	13	24
PF3D7_1448800	Pf3D7_14_v3	2001083	2002106	-	1024	95	144	65	67
PF3D7_1342800	Pf3D7_13_v3	1679693	1681444	+	1752	706	743	720	829
PF3D7_0828000	Pf3D7_08_v3	1210692	1211860	+	1169	3	4	5	5
PF3D7_0513100	Pf3D7_05_v3	557039	558012	-	974	97	168	77	72
PF3D7_0516900	Pf3D7_05_v3	712762	713772	-	1011	2014	2199	2035	1903
PF3D7_1444000	Pf3D7_14_v3	1800831	1801887	+	1057	0	1	0	0
PF3D7_1018300	Pf3D7_10_v3	729809	732856	-	3048	256	329	415	388
PF3D7_1454000	Pf3D7_14_v3	2219080	2220615	+	1536	71	59	111	127
PF3D7_1340600	Pf3D7_13_v3	1618001	1619728	-	1728	334	302	416	448
PF3D7_1105900	Pf3D7_11_v3	254523	254921	+	399	23	56	25	14
PF3D7_0503000	Pf3D7_05_v3	125116	126514	+	1399	172	210	240	266
PF3D7_1423400	Pf3D7_14_v3	942192	946990	+	4799	3	4	3	3
PF3D7_1228700	Pf3D7_12_v3	1165508	1169148	+	3641	266	340	508	575
PF3D7_0824200	Pf3D7_08_v3	1055135	1059003	+	3869	87	72	66	98
PF3D7_0608100	Pf3D7_06_v3	337792	341760	+	3969	150	150	187	225
PF3D7_1245800	Pf3D7_12_v3	1908149	1909764	+	1616	69	96	200	227
PF3D7_1242300	Pf3D7_12_v3	1793532	1794835	-	1304	95	111	86	145
PF3D7_0105900	Pf3D7_01_v3	253584	254930	+	1347	62	68	28	40
PF3D7_0803400	Pf3D7_08_v3	212252	215971	+	3720	771	663	834	884
PF3D7_1412300	Pf3D7_14_v3	491494	492221	-	728	780	963	540	574
PF3D7_1239300	Pf3D7_12_v3	1645219	1645836	+	618	15	23	28	36
PF3D7_1470600	Pf3D7_14_v3	2886888	2888659	-	1772	164	169	93	105
PF3D7_0417200	Pf3D7_04_v3	748088	749914	+	1827	273	255	203	234
PF3D7_1435700	Pf3D7_14_v3	1445085	1449491	-	4407	618	411	1186	1336
PF3D7_0603200	Pf3D7_06_v3	128621	130036	+	1416	428	488	436	430
PF3D7_1445900	Pf3D7_14_v3	1885443	1888323	+	2881	1020	1004	788	1022
PF3D7_0113100	Pf3D7_01_v3	495244	500076	+	4833	5	0	35	44
PF3D7_1242100	Pf3D7_12_v3	1790557	1790763	+	207	8	11	4	1
PF3D7_1124900	Pf3D7_11_v3	981945	983086	+	1142	769	747	312	313
PF3D7_1144400	Pf3D7_11_v3	1762256	1766650	+	4395	2	1	8	6
PF3D7_0906700	Pf3D7_09_v3	330499	331965	-	1467	47	39	59	77
PF3D7_1101500	Pf3D7_11_v3	80306	81424	-	1119	0	0	0	0
PF3D7_0324900	Pf3D7_03_v3	1030822	1038254	-	7433	0	3	1	0
PF3D7_0600400	Pf3D7_06_v3	18586	22721	-	4136	1	0	0	0
PF3D7_1246900	Pf3D7_12_v3	1943358	1945803	-	2446	62	60	115	137
PF3D7_0207400	Pf3D7_02_v3	294273	297616	-	3344	494	451	599	617
PF3D7_0927000	Pf3D7_09_v3	1099075	1099750	+	676	116	167	122	184
PF3D7_1346300	Pf3D7_13_v3	1849528	1850517	+	990	1139	981	881	1025
PF3D7_1463900	Pf3D7_14_v3	2584575	2589782	-	5208	80	98	119	123
PF3D7_0520100	Pf3D7_05_v3	831617	834343	+	2727	157	147	211	276
PF3D7_1247800	Pf3D7_12_v3	1968163	1971074	+	2912	41	74	47	37
PF3D7_0115600	Pf3D7_01_v3	604162	605531	+	1370	1	0	0	0
PF3D7_0937100	Pf3D7_09_v3	1468546	1469417	-	872	0	0	0	0
PF3D7_1251700	Pf3D7_12_v3	2106216	2108293	-	2078	56	83	95	125
PF3D7_1030000	Pf3D7_10_v3	1223375	1224167	+	793	120	161	164	230
PF3D7_0201600	Pf3D7_02_v3	77251	78808	-	1558	0	0	0	0
PF3D7_1242800	Pf3D7_12_v3	1805380	1807356	-	1977	1143	1109	1262	1294
PF3D7_1103500	Pf3D7_11_v3	151196	154519	-	3324	0	8	5	7
PF3D7_1410500	Pf3D7_14_v3	423751	424250	-	500	50	50	61	65
PF3D7_1312000	Pf3D7_13_v3	511396	512607	+	1212	29	22	6	16
PF3D7_1009600	Pf3D7_10_v3	386976	388442	+	1467	24	28	53	70
PF3D7_API04300	Pf3D7_API_v3	17247	18974	-	1728	0	0	0	0
PF3D7_0517600	Pf3D7_05_v3	740156	741034	-	879	3	3	5	3
PF3D7_0203700	Pf3D7_02_v3	168682	170136	-	1455	111	82	161	241
PF3D7_0519900	Pf3D7_05_v3	825835	827412	-	1578	114	168	83	103
PF3D7_0610700	Pf3D7_06_v3	452667	453446	+	780	79	55	35	26
PF3D7_1331000	Pf3D7_13_v3	1297600	1299273	-	1674	17	24	27	23
PF3D7_0816600	Pf3D7_08_v3	762118	765330	-	3213	662	632	675	818
PF3D7_1341900	Pf3D7_13_v3	1649113	1650649	-	1537	477	636	557	520
PF3D7_0115400	Pf3D7_01_v3	598465	599472	+	1008	13	4	10	15
PF3D7_0917900	Pf3D7_09_v3	737985	740276	+	2292	13536	14054	10715	10222
PF3D7_1364600	Pf3D7_13_v3	2598757	2601399	+	2643	107	110	183	207
PF3D7_0927400	Pf3D7_09_v3	1116416	1119775	-	3360	2	4	3	1
PF3D7_1449900	Pf3D7_14_v3	2044007	2045029	-	1023	76	83	68	77
PF3D7_1346400	Pf3D7_13_v3	1852898	1870864	+	17967	276	174	370	503
PF3D7_0221300	Pf3D7_02_v3	857567	858675	-	1109	0	0	0	0
PF3D7_1342600	Pf3D7_13_v3	1673699	1676539	+	2841	161	278	812	1003
PF3D7_0605900	Pf3D7_06_v3	247640	249166	+	1527	62	85	201	225
PF3D7_1459800	Pf3D7_14_v3	2446983	2448298	-	1316	781	967	411	434
PF3D7_0921200	Pf3D7_09_v3	862781	870491	-	7711	105	74	77	98
PF3D7_1343400	Pf3D7_13_v3	1714443	1719255	+	4813	207	303	144	154
PF3D7_0108500	Pf3D7_01_v3	349170	349709	+	540	43	50	378	465
PF3D7_1336400	Pf3D7_13_v3	1477961	1480024	-	2064	150	134	86	98
PF3D7_1426800	Pf3D7_14_v3	1043057	1049590	+	6534	73	55	55	102
PF3D7_1368000	Pf3D7_13_v3	2708813	2709566	-	754	41	68	27	28
PF3D7_1352900	Pf3D7_13_v3	2114157	2116211	-	2055	12	5	32	40
PF3D7_1244100	Pf3D7_12_v3	1847677	1852156	+	4480	240	169	205	271
PF3D7_1479700	Pf3D7_14_v3	3276230	3277501	+	1272	0	0	0	1
PF3D7_1367300	Pf3D7_13_v3	2685059	2686331	-	1273	0	2	2	3
PF3D7_1335000	Pf3D7_13_v3	1416316	1417458	-	1143	3	1	102	90
PF3D7_1467500	Pf3D7_14_v3	2755225	2756799	+	1575	223	184	147	227
PF3D7_0928700	Pf3D7_09_v3	1150648	1155153	-	4506	49	35	35	35
PF3D7_1145000	Pf3D7_11_v3	1780084	1782398	-	2315	15	29	16	24
PF3D7_1235200	Pf3D7_12_v3	1464219	1467572	-	3354	171	197	120	132
PF3D7_0925000	Pf3D7_09_v3	1012118	1013863	+	1746	17	12	16	20
PF3D7_0323500	Pf3D7_03_v3	986265	987610	+	1346	104	92	175	216
PF3D7_0728000	Pf3D7_07_v3	1191179	1192289	-	1111	789	862	507	562
PF3D7_0821100	Pf3D7_08_v3	953448	956314	+	2867	256	253	243	331
PF3D7_0721500	Pf3D7_07_v3	928514	930853	+	2340	36	42	13	18
PF3D7_API02300	Pf3D7_API_v3	6072	6791	+	720	0	0	0	0
PF3D7_1338400	Pf3D7_13_v3	1550949	1553103	-	2155	56	53	53	52
PF3D7_1453800	Pf3D7_14_v3	2209792	2212524	-	2733	516	503	484	551
PF3D7_1423700	Pf3D7_14_v3	959074	963750	-	4677	710	568	548	721
PF3D7_0726900	Pf3D7_07_v3	1145648	1147207	+	1560	121	177	132	176
PF3D7_0936800	Pf3D7_09_v3	1458392	1459862	+	1471	0	0	0	0
PF3D7_0307500	Pf3D7_03_v3	322933	324836	-	1904	85	80	85	117
PF3D7_0516700	Pf3D7_05_v3	694492	698778	+	4287	267	247	314	391
PF3D7_1425400	Pf3D7_14_v3	989220	992930	+	3711	61	69	130	135
PF3D7_0904500	Pf3D7_09_v3	210077	210609	+	533	107	129	69	62
PF3D7_0707100	Pf3D7_07_v3	329012	329084	-	73	0	0	0	0
PF3D7_1304400	Pf3D7_13_v3	232493	234447	-	1955	97	213	136	148
PF3D7_1120500	Pf3D7_11_v3	772539	775042	+	2504	254	254	210	194
PF3D7_0511400	Pf3D7_05_v3	481423	482568	+	1146	4	7	5	3
PF3D7_0720800	Pf3D7_07_v3	899751	901137	+	1387	138	144	99	116
PF3D7_0500300	Pf3D7_05_v3	29776	30963	-	1188	0	0	1	0
PF3D7_0705700	Pf3D7_07_v3	285472	286166	-	695	1332	1422	645	704
PF3D7_1405500	Pf3D7_14_v3	190997	192724	+	1728	40	29	19	25
PF3D7_0802400	Pf3D7_08_v3	171865	174385	+	2521	155	202	324	335
PF3D7_0800750	Pf3D7_08_v3	76520	77102	+	583	2	4	4	4
PF3D7_1356100	Pf3D7_13_v3	2224146	2227040	-	2895	118	93	145	170
PF3D7_0616500	Pf3D7_06_v3	684742	688857	+	4116	3	7	1	4
PF3D7_0420800	Pf3D7_04_v3	944951	945085	+	135	0	0	0	0
PF3D7_0413300	Pf3D7_04_v3	609155	610433	+	1279	3	2	8	13
PF3D7_0522700	Pf3D7_05_v3	942767	943873	+	1107	67	98	135	168
PF3D7_0409900	Pf3D7_04_v3	461991	463957	-	1967	39	62	19	26
PF3D7_0914600	Pf3D7_09_v3	627754	628319	+	566	92	97	73	81
PF3D7_1224000	Pf3D7_12_v3	974372	975541	+	1170	527	308	346	438
PF3D7_1350300	Pf3D7_13_v3	2011168	2012085	+	918	121	93	75	109
PF3D7_0205800	Pf3D7_02_v3	232729	233476	-	748	199	244	112	108
PF3D7_0620700	Pf3D7_06_v3	859026	860114	-	1089	43	47	41	52
PF3D7_0715400	Pf3D7_07_v3	687891	688848	-	958	73	165	47	76
PF3D7_API04200	Pf3D7_API_v3	14357	17238	-	2882	0	0	0	0
PF3D7_1234300	Pf3D7_12_v3	1433820	1435995	-	2176	150	155	105	115
PF3D7_1220100	Pf3D7_12_v3	802544	804400	+	1857	103	93	125	167
PF3D7_0103600	Pf3D7_01_v3	161131	166229	+	5099	132	119	188	200
PF3D7_0832000	Pf3D7_08_v3	1383349	1384377	-	1029	20	13	8	15
PF3D7_1428300	Pf3D7_14_v3	1105200	1106514	-	1315	518	608	441	538
PF3D7_1247900	Pf3D7_12_v3	1972438	1973076	+	639	49	48	81	92
PF3D7_1329300	Pf3D7_13_v3	1239486	1241234	-	1749	242	213	350	399
PF3D7_1033800	Pf3D7_10_v3	1351197	1353284	+	2088	2	4	3	4
PF3D7_1467200	Pf3D7_14_v3	2748392	2750131	+	1740	33	35	23	32
PF3D7_1302500	Pf3D7_13_v3	131849	140594	-	8746	229	123	179	237
PF3D7_API06000	Pf3D7_API_v3	30816	30886	-	71	0	0	0	0
PF3D7_1133000	Pf3D7_11_v3	1275574	1275663	+	90	17	28	5	8
PF3D7_1019700	Pf3D7_10_v3	800278	803502	-	3225	72	69	70	86
PF3D7_1218500	Pf3D7_12_v3	725841	729837	-	3997	116	106	415	494
PF3D7_1200100	Pf3D7_12_v3	16973	24497	+	7525	72	44	31	38
PF3D7_0705200	Pf3D7_07_v3	256086	260684	+	4599	16	18	7	11
PF3D7_1428100	Pf3D7_14_v3	1098038	1099951	-	1914	50	45	50	46
PF3D7_1132500	Pf3D7_11_v3	1261759	1266078	+	4320	0	6	1	1
PF3D7_0708600	Pf3D7_07_v3	389473	390365	-	893	6	25	20	28
PF3D7_0802200	Pf3D7_08_v3	165416	166078	+	663	2742	2414	1904	1810
PF3D7_1466300	Pf3D7_14_v3	2709418	2713192	+	3775	1353	1025	1048	1222
PF3D7_0920100	Pf3D7_09_v3	825336	827140	-	1805	73	110	90	84
PF3D7_1102600	Pf3D7_11_v3	123818	124736	-	919	3	2	125	178
PF3D7_0934800	Pf3D7_09_v3	1361935	1363848	+	1914	359	532	535	488
PF3D7_0620000	Pf3D7_06_v3	841846	843363	-	1518	8	12	74	89
PF3D7_0213500	Pf3D7_02_v3	543802	545895	-	2094	100	99	125	152
PF3D7_1416100	Pf3D7_14_v3	645641	648454	-	2814	155	113	117	167
PF3D7_1112300	Pf3D7_11_v3	471946	474674	-	2729	31	41	8	18
PF3D7_0323400	Pf3D7_03_v3	980706	983966	-	3261	31	72	103	143
PF3D7_1429400	Pf3D7_14_v3	1155355	1163694	+	8340	59	46	64	98
PF3D7_API03300	Pf3D7_API_v3	10044	10113	+	70	0	0	0	0
PF3D7_1332800	Pf3D7_13_v3	1348779	1349522	+	744	214	175	322	349
PF3D7_1131800	Pf3D7_11_v3	1227220	1231950	-	4731	303	239	301	466
PF3D7_1205100	Pf3D7_12_v3	222695	224991	-	2297	194	311	236	271
PF3D7_0820400	Pf3D7_08_v3	922208	923932	+	1725	40	22	29	30
PF3D7_1232100	Pf3D7_12_v3	1328311	1331371	-	3061	424	304	469	563
PF3D7_1125900	Pf3D7_11_v3	1013466	1013747	+	282	85	93	93	96
PF3D7_0630400	Pf3D7_06_v3	1272363	1273532	-	1170	23	15	4	7
PF3D7_1448400	Pf3D7_14_v3	1980319	1983107	-	2789	402	425	242	290
PF3D7_0715100	Pf3D7_07_v3	674610	675130	-	521	4	6	1	3
PF3D7_0712100	Pf3D7_07_v3	538520	538654	+	135	0	0	0	0
PF3D7_0917600	Pf3D7_09_v3	729674	732136	-	2463	310	327	387	403
PF3D7_1114900	Pf3D7_11_v3	562017	569459	+	7443	29	22	20	22
PF3D7_1372400	Pf3D7_13_v3	2850891	2853482	+	2592	108	106	273	349
PF3D7_1036000	Pf3D7_10_v3	1427127	1428344	+	1218	33	26	103	139
PF3D7_0818800	Pf3D7_08_v3	855654	856742	-	1089	32	49	56	75
PF3D7_1308700	Pf3D7_13_v3	401577	403400	+	1824	66	91	149	160
PF3D7_0707400	Pf3D7_07_v3	343912	345903	+	1992	300	257	221	272
PF3D7_1204400	Pf3D7_12_v3	208165	210893	-	2729	2	10	2	2
PF3D7_0600500	Pf3D7_06_v3	26557	27830	+	1274	0	1	4	1
PF3D7_0402800	Pf3D7_04_v3	167449	171985	+	4537	0	0	0	0
PF3D7_1410300	Pf3D7_14_v3	403652	417062	-	13411	129	100	67	87
PF3D7_1450900	Pf3D7_14_v3	2083231	2084665	+	1435	76	80	40	57
PF3D7_1356000	Pf3D7_13_v3	2218743	2222939	+	4197	10	10	15	13
PF3D7_1328400	Pf3D7_13_v3	1200840	1202342	-	1503	65	41	25	23
PF3D7_1473300	Pf3D7_14_v3	2984062	2987932	+	3871	11	11	13	13
PF3D7_1307800	Pf3D7_13_v3	348743	350788	-	2046	177	159	136	174
PF3D7_0202500	Pf3D7_02_v3	127994	128314	+	321	81	87	378	342
PF3D7_1479100	Pf3D7_14_v3	3257135	3257841	-	707	0	0	0	0
PF3D7_API00900	Pf3D7_API_v3	1321	1396	+	76	0	0	0	0
PF3D7_1025700	Pf3D7_10_v3	1088931	1089494	+	564	231	196	71	110
PF3D7_0709900	Pf3D7_07_v3	438557	445881	-	7325	46	42	89	86
PF3D7_1400100	Pf3D7_14_v3	1393	5343	+	3951	24	19	15	15
PF3D7_0524200	Pf3D7_05_v3	1008636	1009404	-	769	13	26	24	22
PF3D7_1346700	Pf3D7_13_v3	1876016	1877362	-	1347	32	70	6	14
PF3D7_0408800	Pf3D7_04_v3	422011	422958	-	948	0	0	2	1
PF3D7_1410000	Pf3D7_14_v3	392972	393850	-	879	115	59	47	72
PF3D7_0218200	Pf3D7_02_v3	743289	745712	-	2424	67	52	134	156
PF3D7_1341800	Pf3D7_13_v3	1646330	1647718	-	1389	17	20	28	21
PF3D7_1415100	Pf3D7_14_v3	609205	611287	+	2083	14	23	23	20
PF3D7_0201200	Pf3D7_02_v3	63157	64376	+	1220	0	0	0	0
PF3D7_0929300	Pf3D7_09_v3	1171339	1173483	+	2145	82	117	174	217
PF3D7_0502700	Pf3D7_05_v3	120107	121455	-	1349	23	15	20	40
PF3D7_0205700	Pf3D7_02_v3	231141	232529	+	1389	74	89	59	64
PF3D7_0811600	Pf3D7_08_v3	582983	586953	-	3971	218	204	211	248
PF3D7_0928100	Pf3D7_09_v3	1136966	1138183	-	1218	3	6	11	10
PF3D7_0422000	Pf3D7_04_v3	998647	1000185	+	1539	147	123	171	169
PF3D7_1144800	Pf3D7_11_v3	1774750	1776726	+	1977	28	33	42	39
PF3D7_0408700	Pf3D7_04_v3	417372	420824	-	3453	11	24	6	15
PF3D7_0800600	Pf3D7_08_v3	61138	62135	-	998	1	2	3	3
PF3D7_1015400	Pf3D7_10_v3	621305	623626	+	2322	158	121	98	163
PF3D7_1333700	Pf3D7_13_v3	1379109	1379621	-	513	189	255	170	213
PF3D7_0501600	Pf3D7_05_v3	84041	85237	-	1197	205	346	265	273
PF3D7_0631100	Pf3D7_06_v3	1297885	1299373	+	1489	1	0	0	1
PF3D7_1218000	Pf3D7_12_v3	703895	704953	+	1059	17	14	132	137
PF3D7_0412400	Pf3D7_04_v3	545987	553810	-	7824	0	0	0	0
PF3D7_0216200	Pf3D7_02_v3	668985	669841	-	857	64	53	56	47
PF3D7_1013500	Pf3D7_10_v3	526840	531448	+	4609	181	227	185	246
PF3D7_0204900	Pf3D7_02_v3	211348	212627	+	1280	185	229	228	206
PF3D7_1205400	Pf3D7_12_v3	232389	235646	-	3258	41	32	37	33
PF3D7_0113600	Pf3D7_01_v3	512086	517855	+	5770	3	0	31	63
PF3D7_0508300	Pf3D7_05_v3	342205	343233	+	1029	387	541	182	195
PF3D7_1307300	Pf3D7_13_v3	333597	335489	+	1893	61	65	67	81
PF3D7_0830600	Pf3D7_08_v3	1303323	1304813	+	1491	42	26	104	128
PF3D7_0527200	Pf3D7_05_v3	1132937	1134854	-	1918	1209	1382	1015	1097
PF3D7_0423200	Pf3D7_04_v3	1050407	1050974	+	568	143	151	117	137
PF3D7_1451100	Pf3D7_14_v3	2090902	2093400	+	2499	9919	7487	4918	5271
PF3D7_1313600	Pf3D7_13_v3	579526	585615	-	6090	10	10	6	15
PF3D7_1330700	Pf3D7_13_v3	1290118	1292954	+	2837	209	290	184	206
PF3D7_1301600	Pf3D7_13_v3	89319	93352	-	4034	36	29	233	308
PF3D7_0110800	Pf3D7_01_v3	417921	419607	+	1687	363	343	363	422
PF3D7_1118100	Pf3D7_11_v3	687235	687781	+	547	77	112	129	151
PF3D7_0619700	Pf3D7_06_v3	828199	830389	-	2191	111	103	62	56
PF3D7_1108700	Pf3D7_11_v3	373238	374860	-	1623	655	700	490	486
PF3D7_0114700	Pf3D7_01_v3	563703	564842	-	1140	1	1	1	0
PF3D7_0314200	Pf3D7_03_v3	572666	576823	-	4158	70	59	29	50
PF3D7_1212500	Pf3D7_12_v3	552102	553853	-	1752	505	665	680	733
PF3D7_0906200	Pf3D7_09_v3	307303	309039	-	1737	40	26	25	45
PF3D7_1409200	Pf3D7_14_v3	360656	361539	-	884	110	147	45	58
PF3D7_1253100	Pf3D7_12_v3	2171342	2172349	+	1008	19	18	60	76
PF3D7_0610600	Pf3D7_06_v3	449291	451461	+	2171	216	315	520	518
PF3D7_1121900	Pf3D7_11_v3	835889	837466	-	1578	70	73	42	48
PF3D7_API05800	Pf3D7_API_v3	28994	29065	+	72	0	0	0	0
PF3D7_0323800	Pf3D7_03_v3	998649	1001582	+	2934	154	125	105	128
PF3D7_0324000	Pf3D7_03_v3	1005952	1006800	+	849	0	0	0	0
PF3D7_1317200	Pf3D7_13_v3	721961	729979	+	8019	94	45	191	235
PF3D7_1137100	Pf3D7_11_v3	1462168	1463070	+	903	122	89	104	97
PF3D7_0303300	Pf3D7_03_v3	175022	175799	-	778	224	239	283	260
PF3D7_0620400	Pf3D7_06_v3	851378	852955	-	1578	5	5	5	14
PF3D7_1211600	Pf3D7_12_v3	510323	519437	+	9115	253	184	237	300
PF3D7_0801000	Pf3D7_08_v3	84568	88422	-	3855	209	139	682	895
PF3D7_1020600	Pf3D7_10_v3	827488	834231	+	6744	57	43	60	72
PF3D7_0413800	Pf3D7_04_v3	622094	622936	+	843	56	61	16	20
PF3D7_0632400	Pf3D7_06_v3	1350724	1352087	+	1364	1	0	4	2
PF3D7_1363800	Pf3D7_13_v3	2556025	2559547	+	3523	22	20	45	42
PF3D7_1000800	Pf3D7_10_v3	57968	58980	+	1013	1	1	4	3
PF3D7_0423300	Pf3D7_04_v3	1051576	1053006	-	1431	49	60	80	84
PF3D7_1459300	Pf3D7_14_v3	2432177	2432746	+	570	33	34	8	20
PF3D7_0612000	Pf3D7_06_v3	507678	508286	-	609	79	109	68	74
PF3D7_1014300	Pf3D7_10_v3	565805	573060	+	7256	422	280	223	227
PF3D7_1434200	Pf3D7_14_v3	1368815	1369796	-	982	1567	1669	1192	1287
PF3D7_0103200	Pf3D7_01_v3	140662	142219	-	1558	694	761	337	328
PF3D7_1025800	Pf3D7_10_v3	1089997	1090538	-	542	69	100	81	84
PF3D7_1461500	Pf3D7_14_v3	2496050	2497400	-	1351	0	2	3	3
PF3D7_0318800	Pf3D7_03_v3	789858	791308	+	1451	2	5	72	94
PF3D7_1446400	Pf3D7_14_v3	1902916	1904163	-	1248	58	69	130	132
PF3D7_1406100	Pf3D7_14_v3	211566	215651	-	4086	26	22	47	52
PF3D7_0602800	Pf3D7_06_v3	116084	118024	+	1941	7	8	6	15
PF3D7_1127500	Pf3D7_11_v3	1067197	1070219	+	3023	198	213	172	173
PF3D7_1149900	Pf3D7_11_v3	2009875	2010902	+	1028	0	0	0	0
PF3D7_0418100	Pf3D7_04_v3	810995	814642	-	3648	132	112	193	247
PF3D7_1458100	Pf3D7_14_v3	2390726	2390902	+	177	32	34	24	20
PF3D7_1226600	Pf3D7_12_v3	1077868	1078776	-	909	338	321	263	291
mal_mito_RNA19	Pf_M76611	5547	5576	-	30	0	0	0	0
PF3D7_1037700	Pf3D7_10_v3	1495973	1496658	+	686	9	24	22	31
PF3D7_1360200	Pf3D7_13_v3	2406838	2408385	-	1548	198	264	212	217
PF3D7_1324800	Pf3D7_13_v3	1036543	1038531	-	1989	455	565	470	555
PF3D7_1475500	Pf3D7_14_v3	3106949	3111811	+	4863	17	13	21	15
PF3D7_0935000	Pf3D7_09_v3	1366569	1367150	-	582	331	373	235	255
PF3D7_1339000	Pf3D7_13_v3	1572631	1573723	-	1093	0	2	0	0
PF3D7_1462400	Pf3D7_14_v3	2531432	2541400	-	9969	34	20	112	197
PF3D7_0700800	Pf3D7_07_v3	48300	49106	+	807	66	34	24	36
PF3D7_1110000	Pf3D7_11_v3	398659	399226	+	568	88	147	101	108
PF3D7_1222700	Pf3D7_12_v3	918722	919336	+	615	210	298	602	619
PF3D7_0420900	Pf3D7_04_v3	946169	953773	-	7605	0	0	0	0
PF3D7_0608400	Pf3D7_06_v3	349946	350515	-	570	131	171	167	182
PF3D7_1220900	Pf3D7_12_v3	831252	832052	-	801	987	940	1473	1395
PF3D7_1325500	Pf3D7_13_v3	1063944	1066411	+	2468	78	85	47	40
PF3D7_0211000	Pf3D7_02_v3	443824	444608	+	785	62	107	5	10
PF3D7_1003500	Pf3D7_10_v3	160316	160962	-	647	1392	1692	690	701
PF3D7_1456400	Pf3D7_14_v3	2309181	2312472	-	3292	5	3	4	7
PF3D7_0704500	Pf3D7_07_v3	208690	213501	-	4812	123	96	104	98
PF3D7_1106600	Pf3D7_11_v3	275726	279667	+	3942	62	69	65	84
PF3D7_0104700	Pf3D7_01_v3	210870	213005	+	2136	3	2	3	0
PF3D7_1221100	Pf3D7_12_v3	847437	849183	+	1747	10	11	5	11
PF3D7_1132000	Pf3D7_11_v3	1239900	1242548	+	2649	146	151	206	241
PF3D7_0613400	Pf3D7_06_v3	546964	547741	+	778	306	479	381	363
PF3D7_0714300	Pf3D7_07_v3	656871	661669	+	4799	117	127	110	139
PF3D7_0724800	Pf3D7_07_v3	1047427	1049362	-	1936	199	248	217	211
PF3D7_0509000	Pf3D7_05_v3	376855	378452	-	1598	480	509	426	515
PF3D7_0410400	Pf3D7_04_v3	474542	475558	+	1017	151	201	205	200
PF3D7_1373200	Pf3D7_13_v3	2875991	2876203	+	213	0	0	0	0
PF3D7_0707700	Pf3D7_07_v3	357700	360585	+	2886	497	527	497	584
PF3D7_0508600	Pf3D7_05_v3	356222	357010	+	789	38	73	81	83
PF3D7_0833200	Pf3D7_08_v3	1426884	1428135	+	1252	0	0	0	0
PF3D7_1233600	Pf3D7_12_v3	1385707	1402218	+	16512	561	384	408	507
PF3D7_0730000	Pf3D7_07_v3	1281785	1282322	-	538	13	15	59	72
PF3D7_1123400	Pf3D7_11_v3	925728	927524	+	1797	1326	941	785	786
PF3D7_1366600	Pf3D7_13_v3	2663422	2665152	-	1731	426	448	504	596
